Time,flm,frm,rlm,rrm,yaw
1618502200.0249875,0.0844820886850357,0.1700604110956192,0.16090621054172516,0.11016559600830078,0.0
1618502200.1222148,-0.011997684836387634,0.016017865389585495,0.012654849328100681,-0.003948865458369255,0.0
1618502200.125191,-0.011997684836387634,0.016017865389585495,0.012654849328100681,-0.003948865458369255,0.0
1618502200.223929,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.2260349,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.3261871,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.329108,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.423436,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.4261093,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.5224056,-0.01821986772119999,0.004267832729965448,-0.006154914852231741,-0.02004588022828102,0.0
1618502200.5242615,-0.01821986772119999,0.004267832729965448,-0.006154914852231741,-0.02004588022828102,0.0
1618502200.625746,0.6203376054763794,0.900219738483429,1.1230390071868896,0.7081053256988525,0.0
1618502200.6289704,0.6203376054763794,0.900219738483429,1.1230390071868896,0.7081053256988525,0.0
1618502200.7213712,0.9869039058685303,1.455674409866333,1.809057354927063,1.14115309715271,0.0
1618502200.7233145,0.9869039058685303,1.455674409866333,1.809057354927063,1.14115309715271,0.0
1618502200.821591,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.8241484,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.9239085,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502200.9264386,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.02202,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.024793,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.1204937,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.1224322,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.220361,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.2226806,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.3220491,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.325541,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.421347,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.4247453,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.526907,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.5303633,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.6234353,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.6257985,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.721923,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.7241092,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.8258126,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.8277614,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.9232397,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502201.9260697,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.0231795,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.026249,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.125744,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.1279178,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.2198644,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.221739,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.322371,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.3265479,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.427114,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.429285,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.5185366,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.5203578,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.6227365,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.6253562,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.7227728,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.724926,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.8227344,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.8254116,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.921932,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502202.9236925,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.0254219,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.0277858,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.1229057,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.125819,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.218401,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.2213733,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.3243065,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.326576,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.422636,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.4252274,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.5212107,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.5235922,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.623099,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.6252303,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.7237983,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.7260623,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.821685,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.823908,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.924718,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502203.9271472,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.0223982,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.025422,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.1206527,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.1225202,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.226119,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.2282562,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.3234837,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.3266532,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.417612,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.419734,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.5239787,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.5266588,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.6215599,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.6234963,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.723288,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.7256947,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.8235896,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.825718,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.9221578,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502204.9244592,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.0220187,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.0253909,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.1235561,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.1270776,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.2187312,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.2211764,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.3211594,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.3232415,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.428942,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.4322305,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.5236828,0.7124354243278503,0.6053747534751892,0.6674019694328308,0.41182705760002136,0.0
1618502205.5254421,0.7124354243278503,0.6053747534751892,0.6674019694328308,0.41182705760002136,0.0
1618502205.623274,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.6250417,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.7248333,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.7269816,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.8223248,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.8243,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.921138,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502205.9239035,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.025082,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.027642,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.1222856,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.1247787,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.2180152,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.2203984,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.3273256,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.3317156,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.4197493,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.422482,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.5210166,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.5229733,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.6245825,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.626804,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.722648,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.7253723,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.8225534,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.8259194,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.9259133,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502206.9283535,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502207.0224156,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502207.0242004,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502207.1211915,0.30300191044807434,0.38660764694213867,0.3436046242713928,0.27125823497772217,0.0
1618502207.123466,0.30300191044807434,0.38660764694213867,0.3436046242713928,0.27125823497772217,0.0
1618502207.2266948,0.9495252966880798,0.8074467182159424,0.9586390256881714,0.6726811528205872,0.0
1618502207.229098,0.9495252966880798,0.8074467182159424,0.9586390256881714,0.6726811528205872,0.0
1618502207.3226676,1.243674635887146,1.369118332862854,1.2193760871887207,0.9926232695579529,0.0
1618502207.3246377,1.243674635887146,1.369118332862854,1.2193760871887207,0.9926232695579529,0.0
1618502207.4225721,3.4482040405273438,3.4482040405273438,3.4482040405273438,2.5971176624298096,0.0
1618502207.424814,3.4482040405273438,3.4482040405273438,3.4482040405273438,2.5971176624298096,0.0
1618502207.525254,3.4482040405273438,3.4482040405273438,3.4482040405273438,1.9926667213439941,0.0
1618502207.527587,3.4482040405273438,3.4482040405273438,3.4482040405273438,1.9926667213439941,0.0
1618502207.6194763,3.4482040405273438,3.4482040405273438,3.4482040405273438,1.9926667213439941,0.0
1618502207.6218672,3.4482040405273438,3.4482040405273438,3.4482040405273438,1.9926667213439941,0.0
1618502207.7210252,3.4482040405273438,3.4482040405273438,3.4482040405273438,0.8967112898826599,0.0
1618502207.723485,3.4482040405273438,3.4482040405273438,3.4482040405273438,0.8967112898826599,0.0
1618502207.8235278,2.7192554473876953,3.4482040405273438,3.4482040405273438,1.1686457395553589,0.0
1618502207.82542,2.7192554473876953,3.4482040405273438,3.4482040405273438,1.1686457395553589,0.0
1618502207.9235716,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502207.9255202,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502208.0235763,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502208.0268166,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502208.1233907,2.953718662261963,3.4482040405273438,2.2101871967315674,3.2776105403900146,0.0
1618502208.126741,2.953718662261963,3.4482040405273438,2.2101871967315674,3.2776105403900146,0.0
1618502208.2238295,3.4482040405273438,3.4482040405273438,2.4743008613586426,3.332066535949707,0.0
1618502208.2261586,3.4482040405273438,3.4482040405273438,2.4743008613586426,3.332066535949707,0.0
1618502208.321161,-0.16556522250175476,3.4482040405273438,3.4482040405273438,3.4482040405273438,0.0
1618502208.3237767,-0.16556522250175476,3.4482040405273438,3.4482040405273438,3.4482040405273438,0.0
1618502208.4230063,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502208.4263318,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502208.5223553,3.4482040405273438,2.8440146446228027,2.520368814468384,3.4482040405273438,0.0
1618502208.5242467,3.4482040405273438,2.8440146446228027,2.520368814468384,3.4482040405273438,0.0
1618502208.6225815,3.4482040405273438,3.4482040405273438,2.5804340839385986,3.4482040405273438,0.0
1618502208.6255262,3.4482040405273438,3.4482040405273438,2.5804340839385986,3.4482040405273438,0.0
1618502208.7228909,3.4482040405273438,3.431114673614502,3.3903262615203857,2.8956732749938965,0.0
1618502208.725415,3.4482040405273438,3.431114673614502,3.3903262615203857,2.8956732749938965,0.0
1618502208.824343,3.289729356765747,3.4482040405273438,3.4482040405273438,2.5753238201141357,0.0
1618502208.826806,3.289729356765747,3.4482040405273438,3.4482040405273438,2.5753238201141357,0.0
1618502208.9178913,3.289729356765747,3.4482040405273438,3.4482040405273438,2.5753238201141357,0.0
1618502208.9206944,3.289729356765747,3.4482040405273438,3.4482040405273438,2.5753238201141357,0.0
1618502209.0232766,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.0257213,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.122235,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.1241066,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.2207062,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.2229989,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.3274014,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.3292937,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.4235594,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.4257073,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.5207467,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.5228064,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.6271822,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.629032,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.721952,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.7236733,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.822778,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.826077,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.9271028,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502209.9292936,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502210.0216582,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502210.023907,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502210.1178005,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
1618502210.1201875,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,-0.06898900121450424,0.0
